TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_PRECISION,DATA_SCALE,HCAT_TYPE
HTAGNT,NAME2_SUFFIX,VARCHAR2,NA,NA,string
HTAGNT,NAME2_COMPANYNAME,VARCHAR2,NA,NA,string
HTAGNT,AGENT_TYPE,NUMBER,10,0,bigint
HTAGNT,IASW_ID,NUMBER,NA,NA,bigint
HTDATES,JUR,VARCHAR2,NA,NA,string
HTDATES,PARID,VARCHAR2,NA,NA,string
HTDATES,TAXYR,NUMBER,4,0,bigint
HTDATES,HEARTYP,VARCHAR2,NA,NA,string
HTDATES,SUBKEY,NUMBER,3,0,bigint
HTDATES,WHO,VARCHAR2,NA,NA,string
HTDATES,WEN,DATE,NA,NA,string
HTDATES,SCHDTE,DATE,NA,NA,string
HTDATES,SCHTIME,NUMBER,4,0,bigint
HTDATES,CODE,VARCHAR2,NA,NA,string
HTDATES,NOTES,VARCHAR2,NA,NA,string
HTDATES,IASW_ID,NUMBER,NA,NA,bigint
HTDATES,TRANS_ID,NUMBER,10,0,bigint
HTDATES,UPD_STATUS,VARCHAR2,NA,NA,string
HTDATES,HEARTYPJUR,VARCHAR2,NA,NA,string
HTDATES,CASENO,VARCHAR2,NA,NA,string
HTDATES,USER1,VARCHAR2,NA,NA,string
HTDATES,USER2,VARCHAR2,NA,NA,string
HTDATES,USER3,VARCHAR2,NA,NA,string
HTDATES,USER4,VARCHAR2,NA,NA,string
HTDATES,USER5,VARCHAR2,NA,NA,string
HTDATES,USER6,VARCHAR2,NA,NA,string
HTDATES,USER7,VARCHAR2,NA,NA,string
HTDATES,USER8,VARCHAR2,NA,NA,string
HTDATES,USER9,VARCHAR2,NA,NA,string
HTDATES,USER10,VARCHAR2,NA,NA,string
HTDATES,USERVAL1,NUMBER,NA,NA,bigint
HTDATES,USERVAL2,NUMBER,NA,NA,bigint
HTDATES,USERVAL3,NUMBER,NA,NA,bigint
HTDATES,USERVAL4,NUMBER,NA,NA,bigint
HTDATES,USERVAL5,NUMBER,NA,NA,bigint
HTDATES,USERVAL6,NUMBER,NA,NA,bigint
HTDATES,USERVAL7,NUMBER,NA,NA,bigint
HTDATES,USERVAL8,NUMBER,NA,NA,bigint
HTDATES,USERVAL9,NUMBER,NA,NA,bigint
HTDATES,USERVAL10,NUMBER,NA,NA,bigint
HTDATES,UDATE1,DATE,NA,NA,string
HTDATES,UDATE2,DATE,NA,NA,string
HTDATES,UDATE3,DATE,NA,NA,string
HTDATES,UDATE4,DATE,NA,NA,string
HTDATES,UDATE5,DATE,NA,NA,string
HTPAR,JUR,VARCHAR2,NA,NA,string
HTPAR,PARID,VARCHAR2,NA,NA,string
HTPAR,TAXYR,NUMBER,4,0,bigint
HTPAR,HEARTYP,VARCHAR2,NA,NA,string
HTPAR,SUBKEY,NUMBER,3,0,bigint
HTPAR,SEQ,NUMBER,3,0,bigint
HTPAR,CUR,VARCHAR2,NA,NA,string
HTPAR,WHO,VARCHAR2,NA,NA,string
HTPAR,WEN,DATE,NA,NA,string
HTPAR,CASENO,VARCHAR2,NA,NA,string
HTPAR,ACTION,VARCHAR2,NA,NA,string
HTPAR,ROLLTYPE,VARCHAR2,NA,NA,string
HTPAR,PETNNO,NUMBER,10,0,bigint
HTPAR,APPDATE,DATE,NA,NA,string
HTPAR,OWN1,VARCHAR2,NA,NA,string
HTPAR,ADDR1,VARCHAR2,NA,NA,string
HTPAR,ADDR2,VARCHAR2,NA,NA,string
HTPAR,ADDR3,VARCHAR2,NA,NA,string
HTPAR,COMPTYPE,VARCHAR2,NA,NA,string
HTPAR,COMPLNT,VARCHAR2,NA,NA,string
HTPAR,CPADDR1,VARCHAR2,NA,NA,string
HTPAR,CPADDR2,VARCHAR2,NA,NA,string
HTPAR,CPADDR3,VARCHAR2,NA,NA,string
HTPAR,CPATTY,VARCHAR2,NA,NA,string
HTPAR,AGENT,VARCHAR2,NA,NA,string
HTPAR,HRREAS,VARCHAR2,NA,NA,string
HTPAR,NOTICEDATE,DATE,NA,NA,string
HTPAR,NOTICVAL,NUMBER,NA,NA,bigint
HTPAR,TXPYVAL,NUMBER,NA,NA,bigint
HTPAR,NOTCDATE,DATE,NA,NA,string
HTPAR,VALDISP,NUMBER,NA,NA,bigint
HTPAR,HRSTATUS,VARCHAR2,NA,NA,string
HTPAR,USER1,VARCHAR2,NA,NA,string
HTPAR,USER2,VARCHAR2,NA,NA,string
HTPAR,USER3,VARCHAR2,NA,NA,string
HTPAR,USER4,VARCHAR2,NA,NA,string
HTPAR,USER5,VARCHAR2,NA,NA,string
HTPAR,USER6,VARCHAR2,NA,NA,string
HTPAR,USER7,VARCHAR2,NA,NA,string
HTPAR,USER8,VARCHAR2,NA,NA,string
HTPAR,USER9,VARCHAR2,NA,NA,string
HTPAR,USER10,VARCHAR2,NA,NA,string
HTPAR,USER11,VARCHAR2,NA,NA,string
HTPAR,USER12,VARCHAR2,NA,NA,string
HTPAR,USER13,VARCHAR2,NA,NA,string
HTPAR,USER14,VARCHAR2,NA,NA,string
HTPAR,USER15,VARCHAR2,NA,NA,string
HTPAR,USER16,VARCHAR2,NA,NA,string
HTPAR,USER17,VARCHAR2,NA,NA,string
HTPAR,USER18,VARCHAR2,NA,NA,string
HTPAR,USER19,VARCHAR2,NA,NA,string
HTPAR,USER20,VARCHAR2,NA,NA,string
HTPAR,USER21,VARCHAR2,NA,NA,string
HTPAR,USER22,VARCHAR2,NA,NA,string
HTPAR,USER23,VARCHAR2,NA,NA,string
HTPAR,USER24,VARCHAR2,NA,NA,string
HTPAR,USER25,VARCHAR2,NA,NA,string
HTPAR,SCHDTE,DATE,NA,NA,string
HTPAR,SCHTIME,NUMBER,4,0,bigint
HTPAR,HEARLEN,NUMBER,3,0,bigint
HTPAR,HEAROFF,VARCHAR2,NA,NA,string
HTPAR,LOC,VARCHAR2,NA,NA,string
HTPAR,HRMULT,VARCHAR2,NA,NA,string
HTPAR,APPSTAT,VARCHAR2,NA,NA,string
HTPAR,DOC,VARCHAR2,NA,NA,string
HTPAR,DOCDATE,DATE,NA,NA,string
HTPAR,FIELDCHK,VARCHAR2,NA,NA,string
HTPAR,RESACT,VARCHAR2,NA,NA,string
HTPAR,RESDATE,DATE,NA,NA,string
HTPAR,RESRSN1,VARCHAR2,NA,NA,string
HTPAR,RESRSN2,VARCHAR2,NA,NA,string
HTPAR,RESRSN3,VARCHAR2,NA,NA,string
HTPAR,RESNOTE1,VARCHAR2,NA,NA,string
HTPAR,RESNOTE2,VARCHAR2,NA,NA,string
HTPAR,BDNAME1,VARCHAR2,NA,NA,string
HTPAR,BDTYPE1,VARCHAR2,NA,NA,string
HTPAR,BDVOTE1,VARCHAR2,NA,NA,string
HTPAR,BDNAME2,VARCHAR2,NA,NA,string
HTPAR,BDTYPE2,VARCHAR2,NA,NA,string
HTPAR,BDVOTE2,VARCHAR2,NA,NA,string
HTPAR,BDNAME3,VARCHAR2,NA,NA,string
HTPAR,BDTYPE3,VARCHAR2,NA,NA,string
HTPAR,BDVOTE3,VARCHAR2,NA,NA,string
HTPAR,BDNAME4,VARCHAR2,NA,NA,string
HTPAR,BDTYPE4,VARCHAR2,NA,NA,string
HTPAR,BDVOTE4,VARCHAR2,NA,NA,string
HTPAR,BDNAME5,VARCHAR2,NA,NA,string
HTPAR,BDTYPE5,VARCHAR2,NA,NA,string
HTPAR,BDVOTE5,VARCHAR2,NA,NA,string
HTPAR,BDNAME6,VARCHAR2,NA,NA,string
HTPAR,BDTYPE6,VARCHAR2,NA,NA,string
HTPAR,BDVOTE6,VARCHAR2,NA,NA,string
HTPAR,BDNAME7,VARCHAR2,NA,NA,string
HTPAR,BDTYPE7,VARCHAR2,NA,NA,string
HTPAR,BDVOTE7,VARCHAR2,NA,NA,string
HTPAR,BDNAME8,VARCHAR2,NA,NA,string
HTPAR,BDTYPE8,VARCHAR2,NA,NA,string
HTPAR,BDVOTE8,VARCHAR2,NA,NA,string
HTPAR,BDNAME9,VARCHAR2,NA,NA,string
HTPAR,BDTYPE9,VARCHAR2,NA,NA,string
HTPAR,BDVOTE9,VARCHAR2,NA,NA,string
HTPAR,BDNAME10,VARCHAR2,NA,NA,string
HTPAR,BDTYPE10,VARCHAR2,NA,NA,string
HTPAR,BDVOTE10,VARCHAR2,NA,NA,string
HTPAR,CAMAREAS,VARCHAR2,NA,NA,string
HTPAR,ASMTREAS,VARCHAR2,NA,NA,string
HTPAR,RPTCODE,VARCHAR2,NA,NA,string
HTPAR,NOTE1,VARCHAR2,NA,NA,string
HTPAR,NOTE2,VARCHAR2,NA,NA,string
HTPAR,STATUS,VARCHAR2,NA,NA,string
HTPAR,DEACTIVAT,DATE,NA,NA,string
HTPAR,IASW_ID,NUMBER,NA,NA,bigint
HTPAR,TRANS_ID,NUMBER,10,0,bigint
HTPAR,UPD_STATUS,VARCHAR2,NA,NA,string
HTPAR,HEARTYPJUR,VARCHAR2,NA,NA,string
HTPAR,HTTIMEJUR,VARCHAR2,NA,NA,string
HTPAR,CPATTYJUR,VARCHAR2,NA,NA,string
HTPAR,AGENTJUR,VARCHAR2,NA,NA,string
HTPAR,RPTCODEJUR,VARCHAR2,NA,NA,string
HTPAR,USER26,VARCHAR2,NA,NA,string
HTPAR,USER27,VARCHAR2,NA,NA,string
HTPAR,USER28,VARCHAR2,NA,NA,string
HTPAR,USER29,VARCHAR2,NA,NA,string
HTPAR,USER30,VARCHAR2,NA,NA,string
HTPAR,USER31,VARCHAR2,NA,NA,string
HTPAR,USER32,VARCHAR2,NA,NA,string
HTPAR,USER33,VARCHAR2,NA,NA,string
HTPAR,USER34,VARCHAR2,NA,NA,string
HTPAR,USER35,VARCHAR2,NA,NA,string
HTPAR,USER36,VARCHAR2,NA,NA,string
HTPAR,USER37,VARCHAR2,NA,NA,string
HTPAR,USER38,VARCHAR2,NA,NA,string
HTPAR,USER39,VARCHAR2,NA,NA,string
HTPAR,USER40,VARCHAR2,NA,NA,string
HTPAR,USER41,VARCHAR2,NA,NA,string
HTPAR,USER42,VARCHAR2,NA,NA,string
HTPAR,USER43,VARCHAR2,NA,NA,string
HTPAR,USER44,VARCHAR2,NA,NA,string
HTPAR,USER45,VARCHAR2,NA,NA,string
HTPAR,USER46,VARCHAR2,NA,NA,string
HTPAR,USER47,VARCHAR2,NA,NA,string
HTPAR,USER48,VARCHAR2,NA,NA,string
HTPAR,USER49,VARCHAR2,NA,NA,string
HTPAR,USER50,VARCHAR2,NA,NA,string
HTPAR,USER51,VARCHAR2,NA,NA,string
HTPAR,USER52,VARCHAR2,NA,NA,string
HTPAR,USER53,VARCHAR2,NA,NA,string
HTPAR,USER54,VARCHAR2,NA,NA,string
HTPAR,USER55,VARCHAR2,NA,NA,string
HTPAR,USER56,VARCHAR2,NA,NA,string
HTPAR,USER57,VARCHAR2,NA,NA,string
HTPAR,USER58,VARCHAR2,NA,NA,string
HTPAR,USER59,VARCHAR2,NA,NA,string
HTPAR,USER60,VARCHAR2,NA,NA,string
HTPAR,USER61,VARCHAR2,NA,NA,string
HTPAR,USER62,VARCHAR2,NA,NA,string
HTPAR,USER63,VARCHAR2,NA,NA,string
HTPAR,USER64,VARCHAR2,NA,NA,string
HTPAR,USER65,VARCHAR2,NA,NA,string
HTPAR,USER66,VARCHAR2,NA,NA,string
HTPAR,USER67,VARCHAR2,NA,NA,string
HTPAR,USER68,VARCHAR2,NA,NA,string
HTPAR,USER69,VARCHAR2,NA,NA,string
HTPAR,USER70,VARCHAR2,NA,NA,string
HTPAR,USER71,VARCHAR2,NA,NA,string
HTPAR,USER72,VARCHAR2,NA,NA,string
HTPAR,USER73,VARCHAR2,NA,NA,string
HTPAR,USER74,VARCHAR2,NA,NA,string
HTPAR,USER75,VARCHAR2,NA,NA,string
HTPAR,USER76,VARCHAR2,NA,NA,string
HTPAR,USER77,VARCHAR2,NA,NA,string
HTPAR,USER78,VARCHAR2,NA,NA,string
HTPAR,USER79,VARCHAR2,NA,NA,string
HTPAR,USER80,VARCHAR2,NA,NA,string
HTPAR,USER81,VARCHAR2,NA,NA,string
HTPAR,USER82,VARCHAR2,NA,NA,string
HTPAR,USER83,VARCHAR2,NA,NA,string
HTPAR,USER84,VARCHAR2,NA,NA,string
HTPAR,USER85,VARCHAR2,NA,NA,string
HTPAR,USER86,VARCHAR2,NA,NA,string
HTPAR,USER87,VARCHAR2,NA,NA,string
HTPAR,USER88,VARCHAR2,NA,NA,string
HTPAR,USER89,VARCHAR2,NA,NA,string
HTPAR,USER90,VARCHAR2,NA,NA,string
HTPAR,USER91,VARCHAR2,NA,NA,string
HTPAR,USER92,VARCHAR2,NA,NA,string
HTPAR,USER93,VARCHAR2,NA,NA,string
HTPAR,USER94,VARCHAR2,NA,NA,string
HTPAR,USER95,VARCHAR2,NA,NA,string
HTPAR,USER96,VARCHAR2,NA,NA,string
HTPAR,USER97,VARCHAR2,NA,NA,string
HTPAR,USER98,VARCHAR2,NA,NA,string
HTPAR,USER99,VARCHAR2,NA,NA,string
HTPAR,USER100,VARCHAR2,NA,NA,string
HTPAR,UDATE1,DATE,NA,NA,string
HTPAR,UDATE2,DATE,NA,NA,string
HTPAR,UDATE3,DATE,NA,NA,string
HTPAR,UDATE4,DATE,NA,NA,string
HTPAR,UDATE5,DATE,NA,NA,string
HTPAR,UDATE6,DATE,NA,NA,string
HTPAR,UDATE7,DATE,NA,NA,string
HTPAR,UDATE8,DATE,NA,NA,string
HTPAR,UDATE9,DATE,NA,NA,string
HTPAR,UDATE10,DATE,NA,NA,string
HTPAR,UDATE11,DATE,NA,NA,string
HTPAR,UDATE12,DATE,NA,NA,string
HTPAR,UDATE13,DATE,NA,NA,string
HTPAR,UDATE14,DATE,NA,NA,string
HTPAR,UDATE15,DATE,NA,NA,string
HTPAR,UDATE16,DATE,NA,NA,string
HTPAR,UDATE17,DATE,NA,NA,string
HTPAR,UDATE18,DATE,NA,NA,string
HTPAR,UDATE19,DATE,NA,NA,string
HTPAR,UDATE20,DATE,NA,NA,string
HTPAR,UDATE21,DATE,NA,NA,string
HTPAR,UDATE22,DATE,NA,NA,string
HTPAR,UDATE23,DATE,NA,NA,string
HTPAR,UDATE24,DATE,NA,NA,string
HTPAR,UDATE25,DATE,NA,NA,string
HTPAR,UDATE26,DATE,NA,NA,string
HTPAR,UDATE27,DATE,NA,NA,string
HTPAR,UDATE28,DATE,NA,NA,string
HTPAR,UDATE29,DATE,NA,NA,string
HTPAR,UDATE30,DATE,NA,NA,string
HTPAR,OWN2,VARCHAR2,NA,NA,string
HTPAR,CAREOF,VARCHAR2,NA,NA,string
HTPAR,SSN_OWN,VARCHAR2,NA,NA,string
HTPAR,OWNPHONE,VARCHAR2,NA,NA,string
HTPAR,OWNFAX,VARCHAR2,NA,NA,string
HTPAR,OWNEMAIL,VARCHAR2,NA,NA,string
HTPAR,SSN_PET,VARCHAR2,NA,NA,string
HTPAR,PETPHONE,VARCHAR2,NA,NA,string
HTPAR,PETFAX,VARCHAR2,NA,NA,string
HTPAR,PETEMAIL,VARCHAR2,NA,NA,string
HTPAR,USER101,VARCHAR2,NA,NA,string
HTPAR,USER102,VARCHAR2,NA,NA,string
HTPAR,USER103,VARCHAR2,NA,NA,string
HTPAR,USER104,VARCHAR2,NA,NA,string
HTPAR,USER105,VARCHAR2,NA,NA,string
HTPAR,USER106,VARCHAR2,NA,NA,string
HTPAR,USER107,VARCHAR2,NA,NA,string
HTPAR,USER108,VARCHAR2,NA,NA,string
HTPAR,USER109,VARCHAR2,NA,NA,string
HTPAR,USER110,VARCHAR2,NA,NA,string
HTPAR,USER111,VARCHAR2,NA,NA,string
HTPAR,USER112,VARCHAR2,NA,NA,string
HTPAR,USER113,VARCHAR2,NA,NA,string
HTPAR,USER114,VARCHAR2,NA,NA,string
HTPAR,USER115,VARCHAR2,NA,NA,string
HTPAR,USER116,VARCHAR2,NA,NA,string
HTPAR,USER117,VARCHAR2,NA,NA,string
HTPAR,USER118,VARCHAR2,NA,NA,string
HTPAR,USER119,VARCHAR2,NA,NA,string
HTPAR,USER120,VARCHAR2,NA,NA,string
HTPAR,USER121,VARCHAR2,NA,NA,string
HTPAR,USER122,VARCHAR2,NA,NA,string
HTPAR,USER123,VARCHAR2,NA,NA,string
HTPAR,USER124,VARCHAR2,NA,NA,string
HTPAR,USER125,VARCHAR2,NA,NA,string
HTPAR,OWNNUM,VARCHAR2,NA,NA,string
HTPAR,CURLAND,NUMBER,11,0,double
HTPAR,CURBLDG,NUMBER,11,0,double
HTPAR,CURTOT,NUMBER,11,0,double
HTPAR,PROPLAND,NUMBER,11,0,double
HTPAR,PROPBLDG,NUMBER,11,0,double
HTPAR,PROPTOT,NUMBER,11,0,double
HTPAR,STIPLAND,NUMBER,11,0,double
HTPAR,STIPBLDG,NUMBER,11,0,double
HTPAR,STIPTOT,NUMBER,11,0,double
HTPAR,PTABLAND,NUMBER,11,0,double
HTPAR,PTABBLDG,NUMBER,11,0,double
HTPAR,PTABTOT,NUMBER,11,0,double
HTPAR,CURTAX,NUMBER,11,0,double
HTPAR,PROPTAX,NUMBER,11,0,double
HTPAR,STIPTAX,NUMBER,11,0,double
HTPAR,PTABTAX,NUMBER,11,0,double
HTPAR,PROPREDUCT,NUMBER,11,0,double
HTPAR,STIPREDUCT,NUMBER,11,0,double
HTPAR,PTABREDUCT,NUMBER,11,0,double
HTPAR,OWN1_FIRSTNAME,VARCHAR2,NA,NA,string
HTPAR,OWN1_LASTNAME,VARCHAR2,NA,NA,string
HTPAR,OWN1_MIDDLENAME,VARCHAR2,NA,NA,string
HTPAR,OWN1_PREFIX,VARCHAR2,NA,NA,string
HTPAR,OWN1_SUFFIX,VARCHAR2,NA,NA,string
HTPAR,OWN1_COMPANYNAME,VARCHAR2,NA,NA,string
HTPAR,OWN2_FIRSTNAME,VARCHAR2,NA,NA,string
HTPAR,OWN2_LASTNAME,VARCHAR2,NA,NA,string
HTPAR,OWN2_MIDDLENAME,VARCHAR2,NA,NA,string
HTPAR,OWN2_PREFIX,VARCHAR2,NA,NA,string
HTPAR,OWN2_SUFFIX,VARCHAR2,NA,NA,string
HTPAR,OWN2_COMPANYNAME,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_FIRSTNAME,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_LASTNAME,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_MIDDLENAME,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_PREFIX,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_SUFFIX,VARCHAR2,NA,NA,string
HTPAR,COMPLNT_COMPANYNAME,VARCHAR2,NA,NA,string
LAND,JUR,VARCHAR2,NA,NA,string
LAND,PARID,VARCHAR2,NA,NA,string
LAND,TAXYR,NUMBER,4,0,bigint
LAND,LLINE,NUMBER,4,0,bigint
LAND,LTYPE,VARCHAR2,NA,NA,string
LAND,CODE,VARCHAR2,NA,NA,string
LAND,SEQ,NUMBER,3,0,bigint
LAND,CUR,VARCHAR2,NA,NA,string
LAND,WHO,VARCHAR2,NA,NA,string
LAND,WEN,DATE,NA,NA,string
LAND,WHOCALC,VARCHAR2,NA,NA,string
LAND,WENCALC,DATE,NA,NA,string
LAND,STATUS,VARCHAR2,NA,NA,string
LAND,FRONACT,NUMBER,5,1,double
LAND,FRONEFF,NUMBER,4,0,bigint
LAND,DEPTH,NUMBER,4,0,bigint
LAND,DEPTBL,NUMBER,3,0,bigint
LAND,DEPFACT,NUMBER,3,2,double
LAND,SF,NUMBER,10,0,bigint
LAND,ACRES,NUMBER,12,4,double
LAND,UNITS,NUMBER,12,2,double
LAND,EXMPPCT,NUMBER,5,2,double
LAND,EXMPVAL,NUMBER,10,0,bigint
LAND,OSIZE,NUMBER,NA,NA,double
LAND,ORATE,NUMBER,NA,NA,double
LAND,OINCR,NUMBER,NA,NA,double
LAND,ODECR,NUMBER,NA,NA,double
LAND,BSIZE,NUMBER,NA,NA,bigint
LAND,BRATE,NUMBER,NA,NA,double
LAND,BINCR,NUMBER,NA,NA,bigint
LAND,BDECR,NUMBER,NA,NA,bigint
LAND,INFL1,VARCHAR2,NA,NA,string
LAND,INFL2,VARCHAR2,NA,NA,string
LAND,INFLU,NUMBER,3,0,bigint
LAND,ZONING,VARCHAR2,NA,NA,string
LAND,LCODEMOD,NUMBER,4,0,bigint
LAND,NMOD,NUMBER,4,0,bigint
LAND,ZMOD,NUMBER,4,0,bigint
LAND,LMOD,NUMBER,4,0,bigint
LAND,SMOD,NUMBER,4,0,bigint
LAND,UMOD,NUMBER,4,0,bigint
LAND,SFACT,NUMBER,3,0,bigint
LAND,COMRES,VARCHAR2,NA,NA,string
LAND,PRICE,NUMBER,10,0,bigint
LAND,ADJFACT,NUMBER,7,5,double
LAND,CLASS,VARCHAR2,NA,NA,string
LAND,AGFLG,VARCHAR2,NA,NA,string
LAND,CHGRSN,VARCHAR2,NA,NA,string
LAND,NOTE1,VARCHAR2,NA,NA,string
LAND,USER1,VARCHAR2,NA,NA,string
LAND,DEACTIVAT,DATE,NA,NA,string
LAND,SALEKEY,NUMBER,8,0,bigint
LAND,IASW_ID,NUMBER,NA,NA,bigint
LAND,TRANS_ID,NUMBER,10,0,bigint
LAND,UPD_STATUS,VARCHAR2,NA,NA,string
LAND,FLDFACT,NUMBER,3,0,bigint
LAND,LOCFACT,NUMBER,3,0,bigint
LAND,SIZEFACT,NUMBER,3,0,bigint
LAND,TOPOFACT,NUMBER,3,0,bigint
LAND,MKTFACT,NUMBER,3,0,bigint
LAND,OVRDEPFACT,NUMBER,3,2,double
LAND,CAASCARD,NUMBER,4,0,bigint
LAND,USER2,VARCHAR2,NA,NA,string
LAND,USER3,VARCHAR2,NA,NA,string
LAND,USER4,VARCHAR2,NA,NA,string
LAND,USER5,VARCHAR2,NA,NA,string
LAND,USER6,VARCHAR2,NA,NA,string
LAND,USER7,VARCHAR2,NA,NA,string
LAND,USER8,VARCHAR2,NA,NA,string
LAND,USER9,VARCHAR2,NA,NA,string
LAND,USER10,VARCHAR2,NA,NA,string
LAND,NCCALC,NUMBER,NA,NA,bigint
LAND,NCOVAL,NUMBER,NA,NA,bigint
LAND,NCVAL,NUMBER,NA,NA,bigint
LAND,NCTOT,NUMBER,NA,NA,bigint
LAND,INFLU2,NUMBER,3,0,bigint
LAND,HGA,VARCHAR2,NA,NA,string
LAND,RECNR,NUMBER,3,0,bigint
LAND,LOCATION,VARCHAR2,NA,NA,string
LAND,MODTYPE,VARCHAR2,NA,NA,string
LAND,OVRPRICE,NUMBER,10,0,bigint
LAND,LUMP1,NUMBER,10,0,bigint
LAND,LUMP2,NUMBER,10,0,bigint
LAND,LUMPCD1,VARCHAR2,NA,NA,string
LAND,LUMPCD2,VARCHAR2,NA,NA,string
LAND,ALLOCPCT,NUMBER,5,2,double
LAND,CARD,NUMBER,4,0,bigint
LAND,EXCESS,VARCHAR2,NA,NA,string
LAND,SUPPRESS,VARCHAR2,NA,NA,string
LAND,LUMPCAMOD,NUMBER,10,5,double
LAND,HECTARES,NUMBER,12,4,double
LAND,CONVLAND,NUMBER,10,0,bigint
LAND,SOIL,VARCHAR2,NA,NA,string
LAND,SOILFLG,VARCHAR2,NA,NA,string
LAND,USER11,VARCHAR2,NA,NA,string
LAND,USER12,VARCHAR2,NA,NA,string
LAND,USER13,VARCHAR2,NA,NA,string
LAND,USER14,VARCHAR2,NA,NA,string
LAND,USER15,VARCHAR2,NA,NA,string
LAND,USER16,VARCHAR2,NA,NA,string
LAND,USER17,VARCHAR2,NA,NA,string
LAND,USER18,VARCHAR2,NA,NA,string
LAND,USER19,VARCHAR2,NA,NA,string
LAND,USER20,VARCHAR2,NA,NA,string
LAND,SQMETER,NUMBER,10,0,bigint
LAND,USERVAL1,NUMBER,NA,NA,bigint
LAND,USERVAL2,NUMBER,NA,NA,bigint
LAND,USERVAL3,NUMBER,NA,NA,bigint
LAND,USERVAL4,NUMBER,NA,NA,bigint
LAND,USERVAL5,NUMBER,NA,NA,bigint
LAND,USERVAL6,NUMBER,NA,NA,bigint
LAND,USERVAL7,NUMBER,NA,NA,bigint
LAND,USERVAL8,NUMBER,NA,NA,bigint
LAND,USERVAL9,NUMBER,NA,NA,bigint
LAND,USERVAL10,NUMBER,NA,NA,bigint
LAND,USERVAL11,NUMBER,NA,NA,bigint
LAND,USERVAL12,NUMBER,NA,NA,bigint
LAND,USERVAL13,NUMBER,NA,NA,bigint
LAND,USERVAL14,NUMBER,NA,NA,bigint
LAND,USERVAL15,NUMBER,NA,NA,bigint
LAND,USERVAL16,NUMBER,NA,NA,bigint
LAND,USERVAL17,NUMBER,NA,NA,bigint
LAND,USERVAL18,NUMBER,NA,NA,bigint
LAND,USERVAL19,NUMBER,NA,NA,bigint
LAND,USERVAL20,NUMBER,NA,NA,bigint
LAND,USERVAL21,NUMBER,NA,NA,bigint
LAND,USERVAL22,NUMBER,NA,NA,bigint
LAND,USERVAL23,NUMBER,NA,NA,bigint
LAND,USERVAL24,NUMBER,NA,NA,bigint
LAND,USERVAL25,NUMBER,NA,NA,bigint
LAND,USERVAL26,NUMBER,NA,NA,bigint
LAND,USERVAL27,NUMBER,NA,NA,bigint
LAND,USERVAL28,NUMBER,NA,NA,bigint
LAND,USERVAL29,NUMBER,NA,NA,bigint
LAND,USERVAL30,NUMBER,NA,NA,bigint
LAND,USER21,VARCHAR2,NA,NA,string
LAND,USER22,VARCHAR2,NA,NA,string
LAND,USER23,VARCHAR2,NA,NA,string
LAND,USER24,VARCHAR2,NA,NA,string
LAND,USER25,VARCHAR2,NA,NA,string
LAND,USER26,VARCHAR2,NA,NA,string
LAND,USER27,VARCHAR2,NA,NA,string
LAND,USER28,VARCHAR2,NA,NA,string
LAND,USER29,VARCHAR2,NA,NA,string
LAND,USER30,VARCHAR2,NA,NA,string
LAND,USER31,VARCHAR2,NA,NA,string
LAND,USER32,VARCHAR2,NA,NA,string
LAND,USER33,VARCHAR2,NA,NA,string
LAND,USER34,VARCHAR2,NA,NA,string
LAND,USER35,VARCHAR2,NA,NA,string
LEGDAT,JUR,VARCHAR2,NA,NA,string
LEGDAT,PARID,VARCHAR2,NA,NA,string
LEGDAT,TAXYR,NUMBER,4,0,bigint
LEGDAT,SEQ,NUMBER,3,0,bigint
LEGDAT,CUR,VARCHAR2,NA,NA,string
LEGDAT,WHO,VARCHAR2,NA,NA,string
LEGDAT,WEN,DATE,NA,NA,string
LEGDAT,WHOCALC,VARCHAR2,NA,NA,string
LEGDAT,WENCALC,DATE,NA,NA,string
LEGDAT,CONVEYNO,NUMBER,9,0,bigint
LEGDAT,STATUS,VARCHAR2,NA,NA,string
LEGDAT,PROCNAME,VARCHAR2,NA,NA,string
LEGDAT,PROCDATE,DATE,NA,NA,string
LEGDAT,ADRPRE,VARCHAR2,NA,NA,string
LEGDAT,ADRNO,NUMBER,10,0,bigint
LEGDAT,ADRADD,VARCHAR2,NA,NA,string
LEGDAT,ADRDIR,VARCHAR2,NA,NA,string
LEGDAT,ADRSTR,VARCHAR2,NA,NA,string
LEGDAT,ADRSUF,VARCHAR2,NA,NA,string
LEGDAT,ADRSUF2,VARCHAR2,NA,NA,string
LEGDAT,CITYNAME,VARCHAR2,NA,NA,string
LEGDAT,STATECODE,VARCHAR2,NA,NA,string
LEGDAT,UNITDESC,VARCHAR2,NA,NA,string
LEGDAT,UNITNO,VARCHAR2,NA,NA,string
LEGDAT,LOC2,VARCHAR2,NA,NA,string
LEGDAT,ZIP1,VARCHAR2,NA,NA,string
LEGDAT,ZIP2,VARCHAR2,NA,NA,string
LEGDAT,TAXDIST,VARCHAR2,NA,NA,string
LEGDAT,VALPCT,NUMBER,9,6,double
LEGDAT,TAXDIST2,VARCHAR2,NA,NA,string
